poll;vote
772;yes
772;yes
772;yes
772;yes
772;yes
772;yes
772;no
772;no
772;yes
772;yes
772;no
772;no
772;no
772;yes
773;yes
773;yes
773;yes
773;yes
773;no
773;yes
773;yes
773;yes
773;no
773;yes
773;yes
773;yes
773;no
773;yes
773;no
773;no
773;no
773;no
773;no
773;no
773;no
773;yes
773;no
773;yes
773;yes
773;yes
773;no
773;no
773;no
773;no
774;yes
774;yes
774;yes
774;yes
774;no
774;no
774;no
774;yes
774;yes
774;no
774;yes
774;yes
774;yes
774;no
774;no
774;yes
774;yes
774;no
774;yes
774;yes
774;no
774;yes
774;yes
774;no
774;no
774;yes
774;yes
774;yes
774;no
774;yes
775;no
775;no
775;no
775;no
775;yes
775;no
775;yes
775;yes
775;yes
775;yes
775;no
775;no
775;yes
775;yes
775;no
775;yes
775;no
775;no
775;yes
775;yes
775;no
775;yes
775;yes
775;no
775;yes
775;yes
775;no
775;yes
775;yes
775;no
776;no
776;yes
776;yes
776;yes
776;no
776;no
776;yes
776;yes
776;yes
776;yes
776;no
776;no
776;yes
776;no
776;no
776;yes
776;no
776;no
776;no
776;no
776;yes
776;no
776;yes
776;yes
776;yes
776;yes
776;no
776;yes
776;yes
776;yes
777;yes
777;yes
777;no
777;yes
777;yes
777;yes
777;yes
777;no
777;no
777;yes
777;yes
777;no
777;yes
777;yes
777;no
777;yes
777;yes
777;no
777;yes
777;yes
777;yes
777;no
777;no
777;yes
777;yes
777;yes
777;yes
777;yes
777;no
777;yes
778;yes
778;yes
778;yes
778;yes
778;yes
778;no
778;yes
778;no
778;yes
778;yes
778;no
778;yes
778;yes
778;no
778;no
778;no
778;yes
778;no
778;yes
778;yes
778;yes
778;no
778;yes
778;no
778;yes
778;no
778;no
778;no
778;no
778;yes
779;no
779;no
779;yes
779;yes
779;yes
779;no
779;yes
779;no
779;yes
779;yes
779;yes
779;no
779;no
779;yes
779;yes
779;yes
779;no
779;no
779;no
779;yes
779;yes
779;no
779;no
779;no
779;no
779;yes
779;no
779;yes
779;no
779;no
780;no
780;no
780;yes
780;no
780;no
780;no
780;yes
780;yes
780;no
780;yes
780;yes
780;yes
780;yes
780;yes
780;no
780;no
780;yes
780;no
780;yes
780;no
780;no
780;yes
780;no
780;yes
780;yes
780;yes
780;yes
780;no
780;yes
780;yes
781;yes
781;yes
781;yes
781;yes
781;yes
781;no
781;yes
781;no
781;no
781;yes
781;yes
781;yes
781;yes
781;no
781;yes
781;yes
781;yes
781;no
781;yes
781;no
781;no
781;yes
781;no
781;no
781;yes
781;yes
781;yes
781;yes
781;yes
781;yes
782;yes
782;no
782;no
782;yes
782;yes
782;no
782;no
782;yes
782;no
782;yes
782;yes
782;yes
782;no
782;no
782;yes
782;yes
782;yes
782;no
782;no
782;no
782;yes
782;yes
782;yes
782;no
782;yes
782;no
782;yes
782;yes
782;no
782;yes
783;yes
783;yes
783;yes
783;no
783;no
783;yes
783;no
783;no
783;yes
783;no
783;yes
783;no
783;yes
783;yes
783;yes
783;no
783;no
783;yes
783;yes
783;yes
783;yes
783;no
783;no
783;no
783;no
783;no
783;yes
783;yes
783;no
783;no
784;yes
784;yes
784;no
784;no
784;yes
784;no
784;yes
784;yes
784;yes
784;yes
784;no
784;yes
784;yes
784;yes
784;no
784;no
784;yes
784;yes
784;yes
784;yes
784;yes
784;yes
784;yes
784;no
784;no
784;no
784;no
784;yes
784;no
784;no
785;no
785;yes
785;yes
785;yes
785;no
785;yes
785;no
785;yes
785;yes
785;yes
785;yes
785;yes
785;yes
785;yes
785;yes
785;yes
785;no
785;yes
785;no
785;yes
785;no
785;yes
785;yes
785;yes
785;yes
785;yes
785;no
785;no
785;no
785;no
786;no
786;no
786;yes
786;no
786;no
786;yes
786;yes
786;yes
786;no
786;no
786;no
786;yes
786;no
786;no
786;no
786;no
786;yes
786;yes
786;no
786;yes
786;yes
786;no
786;yes
786;no
786;no
786;no
786;yes
786;yes
786;yes
786;no
787;yes
787;yes
787;yes
787;no
787;yes
787;yes
787;yes
787;no
787;no
787;yes
787;yes
787;yes
787;yes
787;yes
787;no
787;yes
787;no
787;no
787;yes
787;yes
787;no
787;no
787;no
787;no
787;no
787;yes
787;no
787;yes
787;no
787;yes
788;yes
788;yes
788;no
788;yes
788;yes
788;yes
788;no
788;yes
788;no
788;no
788;yes
788;no
788;yes
788;no
788;yes
788;yes
788;no
788;no
788;yes
788;no
788;no
788;no
788;yes
788;yes
788;yes
788;no
788;yes
788;yes
788;yes
788;no
789;no
789;yes
789;yes
789;no
789;yes
789;no
789;no
789;no
789;yes
789;yes
789;no
789;yes
789;yes
789;no
789;yes
789;no
789;no
789;no
789;no
789;no
789;yes
789;yes
789;yes
789;no
789;no
789;no
789;no
789;yes
789;yes
789;yes
790;yes
790;yes
790;yes
790;no
790;no
790;no
790;no
790;no
790;no
790;yes
790;yes
790;yes
790;no
790;no
790;no
790;yes
790;yes
790;yes
790;yes
790;yes
790;yes
790;no
790;no
790;yes
790;yes
790;yes
790;yes
790;no
790;no
790;yes
791;yes
791;yes
791;no
791;no
791;yes
791;yes
791;no
791;no
791;yes
791;yes
791;yes
791;no
791;yes
791;yes
791;yes
791;no
791;yes
791;yes
791;yes
791;yes
791;no
791;no
791;yes
791;yes
791;yes
791;no
791;yes
791;no
791;yes
791;yes
792;yes
792;yes
792;no
792;no
792;yes
792;no
792;no
792;yes
792;yes
792;no
792;no
792;no
792;yes
792;no
792;yes
792;yes
792;no
792;yes
792;yes
792;yes
792;yes
792;yes
792;no
792;no
792;no
792;no
792;yes
792;no
792;no
792;no
793;no
793;no
793;no
793;yes
793;no
793;yes
793;yes
793;yes
793;no
793;yes
793;yes
793;no
793;no
793;no
793;no
793;no
793;yes
793;yes
793;yes
793;no
793;no
793;yes
793;no
793;yes
793;yes
793;no
793;no
793;yes
793;no
793;yes
794;yes
794;yes
794;yes
794;yes
794;yes
794;no
794;yes
794;yes
794;yes
794;no
794;no
794;yes
794;no
794;yes
794;no
794;yes
794;no
794;no
794;no
794;no
794;yes
794;no
794;no
794;yes
794;no
794;no
794;no
794;yes
794;yes
794;no
795;yes
795;yes
795;yes
795;yes
795;yes
795;yes
795;yes
795;yes
795;no
795;yes
795;no
795;no
795;yes
795;yes
795;yes
795;no
795;no
795;yes
795;yes
795;yes
795;no
795;yes
795;yes
795;no
795;yes
795;no
795;yes
795;yes
795;no
795;no
796;no
796;no
796;yes
796;no
796;no
796;yes
796;no
796;yes
796;yes
796;yes
796;yes
796;yes
796;yes
796;yes
796;no
796;no
796;yes
796;no
796;yes
796;yes
796;no
796;yes
796;yes
796;no
796;yes
796;no
796;yes
796;yes
796;no
796;yes
797;yes
797;yes
797;yes
797;no
797;yes
797;yes
797;no
797;yes
797;no
797;yes
797;yes
797;yes
797;yes
797;yes
797;no
797;no
797;no
797;no
797;yes
797;no
797;no
797;no
797;yes
797;no
797;yes
797;yes
797;no
797;yes
797;no
797;yes
798;no
798;yes
798;yes
798;no
798;yes
798;no
798;yes
798;yes
798;yes
798;yes
798;no
798;yes
798;yes
798;no
798;no
798;yes
798;yes
798;no
798;yes
798;yes
798;yes
798;yes
798;no
798;yes
798;no
798;yes
798;yes
798;yes
798;yes
798;yes
799;yes
799;no
799;yes
799;no
799;no
799;no
799;yes
799;yes
799;yes
799;no
799;no
799;yes
799;no
799;yes
799;no
799;yes
799;no
799;yes
799;yes
799;yes
799;yes
799;yes
799;yes
799;no
799;no
799;no
799;no
799;yes
799;yes
799;yes
800;no
800;yes
800;yes
800;no
800;no
800;no
800;yes
800;no
800;yes
800;yes
800;yes
800;yes
800;yes
800;no
800;yes
800;yes
800;yes
800;no
800;no
800;yes
800;no
800;yes
800;yes
800;yes
800;yes
800;no
800;yes
800;no
800;yes
800;no
801;no
801;yes
801;yes
801;yes
801;yes
801;yes
801;no
801;yes
801;no
801;yes
801;yes
801;yes
801;yes
801;yes
801;no
801;yes
801;no
801;yes
801;yes
801;yes
801;no
801;yes
801;no
801;yes
801;yes
801;yes
801;yes
801;no
801;no
801;yes
802;no
802;yes
802;yes
802;yes
802;yes
802;yes
802;no
802;no
802;no
802;yes
802;no
802;yes
802;yes
802;no
802;yes
802;yes
802;yes
802;yes
802;yes
802;yes
802;yes
802;no
802;yes
802;yes
802;yes
802;yes
802;no
802;yes
802;yes
802;yes
803;yes
803;no
803;yes
803;yes
803;yes
803;yes
803;yes
803;yes
803;yes
803;no
803;yes
803;yes
803;yes
803;yes
803;yes
803;yes
803;yes
803;yes
803;no
803;no
803;no
803;no
803;yes
803;yes
803;yes
803;no
803;yes
803;yes
803;yes
803;no
804;no
804;no
804;yes
804;yes
804;no
804;yes
804;no
804;yes
804;yes
804;yes
804;no
804;no
804;no
804;no
804;no
804;yes
804;yes
804;yes
804;yes
804;yes
804;yes
804;yes
804;yes
804;no
804;yes
804;yes
804;no
804;no
804;no
804;no
805;no
805;yes
805;yes
805;yes
805;no
805;yes
805;no
805;no
805;yes
805;no
805;no
805;yes
805;no
805;no
805;yes
805;yes
805;yes
805;yes
805;no
805;no
805;yes
805;no
805;yes
805;no
805;no
805;yes
805;yes
805;no
805;no
805;yes
806;yes
806;yes
806;yes
806;no
806;yes
806;no
806;yes
806;yes
806;yes
806;yes
806;yes
806;no
806;no
806;yes
806;yes
806;yes
806;no
806;yes
806;no
806;yes
806;yes
806;no
806;yes
806;yes
806;no
806;yes
806;yes
806;yes
806;no
806;no
807;yes
807;no
807;yes
807;no
807;yes
807;yes
807;no
807;no
807;no
807;yes
807;no
807;yes
807;yes
807;yes
807;no
807;yes
807;yes
807;yes
807;no
807;no
807;no
807;no
807;no
807;no
807;no
807;yes
807;yes
807;no
807;no
807;yes
808;no
808;no
808;yes
808;no
808;yes
808;yes
808;no
808;yes
808;no
808;no
808;yes
808;no
808;yes
808;no
808;no
808;yes
808;yes
808;yes
808;yes
808;yes
808;yes
808;yes
808;no
808;no
808;yes
808;yes
808;no
808;no
808;yes
808;no
809;no
809;no
809;no
809;yes
809;no
809;yes
809;yes
809;yes
809;no
809;no
809;no
809;yes
809;yes
809;no
809;no
809;no
809;yes
809;yes
809;no
809;yes
809;yes
809;yes
809;no
809;yes
809;no
809;no
809;no
809;yes
809;yes
809;no
810;yes
810;yes
810;yes
810;yes
810;no
810;yes
810;yes
810;no
810;yes
810;no
810;no
810;yes
810;yes
810;yes
810;yes
810;yes
810;yes
810;no
810;no
810;no
810;no
810;yes
810;no
810;no
810;yes
810;yes
810;no
810;yes
810;yes
810;yes
811;yes
811;yes
811;no
811;no
811;yes
811;yes
811;no
811;no
811;no
811;no
811;no
811;no
811;yes
811;yes
811;yes
811;no
811;yes
811;yes
811;yes
811;yes
811;no
811;yes
811;no
811;yes
811;yes
811;yes
811;yes
811;no
811;yes
811;yes
812;yes
812;yes
812;no
812;yes
812;no
812;yes
812;no
812;yes
812;no
812;yes
812;yes
812;yes
812;no
812;no
812;no
812;yes
812;yes
812;no
812;no
812;no
812;yes
812;yes
812;no
812;yes
812;yes
812;yes
812;yes
812;yes
812;no
812;yes
813;yes
813;yes
813;no
813;yes
813;yes
813;no
813;yes
813;no
813;yes
813;yes
813;yes
813;yes
813;yes
813;yes
813;no
813;yes
813;no
813;no
813;yes
813;yes
813;no
813;no
813;yes
813;no
813;no
813;yes
813;yes
813;yes
813;yes
813;yes
814;no
814;yes
814;yes
814;no
814;no
814;yes
814;yes
814;yes
814;yes
814;yes
814;yes
814;no
814;yes
814;yes
814;no
814;yes
814;no
814;no
814;yes
814;yes
814;yes
814;yes
814;yes
814;yes
814;yes
814;yes
814;no
814;yes
814;yes
814;yes
815;yes
815;yes
815;yes
815;yes
815;yes
815;no
815;yes
815;yes
815;no
815;yes
815;yes
815;no
815;yes
815;yes
815;yes
815;no
815;no
815;no
815;no
815;yes
815;yes
815;yes
815;no
815;yes
815;yes
815;yes
815;yes
815;yes
815;no
815;no
816;yes
816;yes
816;no
816;no
816;yes
816;no
816;yes
816;yes
816;yes
816;yes
816;yes
816;yes
816;no
816;yes
816;yes
816;yes
816;yes
816;no
816;no
816;yes
816;yes
816;no
816;yes
816;no
816;yes
816;yes
816;yes
816;no
816;no
816;no
817;yes
817;no
817;yes
817;yes
817;no
817;no
817;yes
817;yes
817;no
817;yes
817;yes
817;no
817;yes
817;no
817;yes
817;yes
817;yes
817;yes
817;no
817;yes
817;no
817;yes
817;yes
817;yes
817;yes
817;yes
817;yes
817;yes
817;no
817;yes
818;yes
818;yes
818;yes
818;no
818;no
818;no
818;no
818;no
818;yes
818;no
818;no
818;yes
818;yes
818;no
818;yes
818;yes
818;no
818;no
818;no
818;no
818;yes
818;yes
818;yes
818;no
818;yes
818;yes
818;yes
818;no
818;no
818;yes
819;yes
819;yes
819;no
819;no
819;yes
819;no
819;yes
819;yes
819;yes
819;yes
819;no
819;yes
819;yes
819;yes
819;yes
819;yes
819;no
819;yes
819;yes
819;yes
819;no
819;yes
819;yes
819;yes
819;no
819;yes
819;no
819;no
819;no
819;no
820;no
820;yes
820;yes
820;yes
820;yes
820;no
820;no
820;yes
820;yes
820;yes
820;yes
820;yes
820;yes
820;yes
820;yes
820;yes
820;no
820;no
820;yes
820;no
820;no
820;no
820;yes
820;no
820;yes
820;no
820;yes
820;yes
820;yes
820;no
821;no
821;yes
821;no
821;yes
821;yes
821;yes
821;no
821;no
821;no
821;no
821;no
821;yes
821;yes
821;yes
821;no
821;yes
821;no
821;yes
821;no
821;no
821;yes
821;yes
821;no
821;yes
821;yes
821;no
821;yes
821;no
821;yes
821;no
822;yes
822;yes
822;yes
822;yes
822;no
822;yes
822;no
822;no
822;no
822;no
822;yes
822;yes
822;yes
822;yes
822;yes
822;yes
822;yes
822;no
822;no
822;no
822;yes
822;yes
822;yes
822;yes
822;no
822;no
822;no
822;no
822;yes
822;yes
823;no
823;yes
823;yes
823;yes
823;yes
823;yes
823;no
823;no
823;no
823;yes
823;yes
823;yes
823;no
823;no
823;yes
823;no
823;yes
823;yes
823;yes
823;yes
823;no
823;no
823;yes
823;yes
823;no
823;no
823;no
823;no
823;no
823;yes
824;yes
824;no
824;no
824;yes
824;no
824;no
824;no
824;yes
824;yes
824;no
824;yes
824;no
824;yes
824;yes
824;no
824;yes
824;no
824;no
824;yes
824;yes
824;no
824;no
824;yes
824;yes
824;yes
824;yes
824;yes
824;yes
824;no
824;no
825;yes
825;no
825;no
825;yes
825;no
825;no
825;yes
825;no
825;yes
825;yes
825;yes
825;yes
825;yes
825;yes
825;yes
825;yes
825;yes
825;yes
825;no
825;yes
825;yes
825;no
825;yes
825;no
825;no
825;yes
825;yes
825;no
825;no
825;yes
826;yes
826;no
826;yes
826;yes
826;yes
826;no
826;yes
826;no
826;no
826;no
826;no
826;no
826;yes
826;no
826;no
826;yes
826;no
826;no
826;yes
826;no
826;yes
826;yes
826;no
826;yes
826;yes
826;yes
826;yes
826;yes
826;yes
826;no
827;yes
827;no
827;yes
827;no
827;no
827;yes
827;no
827;no
827;yes
827;yes
827;no
827;no
827;no
827;no
827;yes
827;no
827;yes
827;yes
827;no
827;yes
827;yes
827;no
827;yes
827;yes
827;yes
827;yes
827;yes
827;no
827;yes
827;no
828;yes
828;no
828;no
828;yes
828;no
828;yes
828;no
828;yes
828;yes
828;yes
828;no
828;yes
828;no
828;no
828;yes
828;no
828;yes
828;no
828;yes
828;yes
828;yes
828;yes
828;no
828;yes
828;yes
828;yes
828;yes
828;no
828;yes
828;yes
829;no
829;no
829;no
829;no
829;no
829;yes
829;yes
829;yes
829;yes
829;no
829;no
829;no
829;no
829;yes
829;yes
829;no
829;yes
829;yes
829;yes
829;no
829;no
829;yes
829;yes
829;yes
829;no
829;no
829;no
829;yes
829;yes
829;yes
830;yes
830;yes
830;no
830;yes
830;yes
830;yes
830;no
830;yes
830;no
830;yes
830;yes
830;yes
830;yes
830;yes
830;yes
830;yes
830;no
830;no
830;no
830;yes
830;no
830;yes
830;yes
830;no
830;yes
830;no
830;yes
830;yes
830;no
830;yes
831;no
831;no
831;no
831;no
831;yes
831;yes
831;yes
831;yes
831;no
831;no
831;yes
831;yes
831;no
831;yes
831;no
831;yes
831;no
831;yes
831;yes
831;no
831;yes
831;no
831;yes
831;no
831;no
831;yes
831;no
831;yes
831;yes
831;yes
832;yes
832;yes
832;yes
832;no
832;no
832;yes
832;yes
832;yes
832;yes
832;yes
832;no
832;yes
832;no
832;yes
832;no
832;no
832;yes
832;yes
832;yes
832;yes
832;yes
832;yes
832;yes
832;no
832;yes
832;yes
832;no
832;yes
832;yes
832;yes
833;no
833;yes
833;no
833;yes
833;no
833;yes
833;no
833;no
833;yes
833;yes
833;no
833;yes
833;no
833;yes
833;yes
833;no
833;yes
833;yes
833;yes
833;yes
833;yes
833;no
833;yes
833;yes
833;yes
833;yes
833;yes
833;yes
833;no
833;yes
834;no
834;yes
834;no
834;no
834;no
834;no
834;no
834;no
834;yes
834;no
834;yes
834;yes
834;yes
834;no
834;no
834;no
834;yes
834;yes
834;yes
834;yes
834;no
834;yes
834;yes
834;no
834;yes
834;no
834;no
834;yes
834;yes
834;no
835;no
835;yes
835;yes
835;yes
835;no
835;yes
835;yes
835;no
835;yes
835;no
835;no
835;yes
835;yes
835;yes
835;no
835;yes
835;yes
835;no
835;yes
835;no
835;yes
835;no
835;yes
835;no
835;yes
835;yes
835;no
835;yes
835;yes
835;no
836;no
836;yes
836;no
836;yes
836;no
836;yes
836;yes
836;yes
836;yes
836;yes
836;yes
836;yes
836;yes
836;no
836;no
836;no
836;no
836;yes
836;yes
836;yes
836;yes
836;yes
836;yes
836;no
836;yes
836;yes
836;no
836;no
836;no
836;yes
837;no
837;no
837;yes
837;yes
837;yes
837;no
837;yes
837;yes
837;no
837;yes
837;yes
837;yes
837;yes
837;yes
837;no
837;yes
837;yes
837;no
837;no
837;no
837;yes
837;yes
837;no
837;yes
837;yes
837;no
837;yes
837;yes
837;yes
837;yes
838;yes
838;yes
838;yes
838;yes
838;no
838;no
838;no
838;no
838;yes
838;yes
838;yes
838;no
838;yes
838;yes
838;no
838;yes
838;yes
838;no
838;yes
838;yes
838;yes
838;no
838;no
838;no
838;yes
838;no
838;no
838;yes
838;yes
838;yes
839;yes
839;yes
839;yes
839;no
839;yes
839;yes
839;yes
839;no
839;yes
839;yes
839;yes
839;no
839;no
839;no
839;yes
839;yes
839;no
839;yes
839;yes
839;yes
839;no
839;yes
839;yes
839;yes
839;yes
839;no
839;no
839;yes
839;no
839;no
840;yes
840;yes
840;no
840;yes
840;no
840;yes
840;no
840;no
840;yes
840;yes
840;no
840;yes
840;no
840;no
840;yes
840;yes
840;yes
840;yes
840;no
840;yes
840;yes
840;yes
840;no
840;no
840;no
840;yes
840;no
840;no
840;no
840;yes
841;yes
841;yes
841;no
841;yes
841;yes
841;yes
841;yes
841;yes
841;yes
841;no
841;no
841;yes
841;yes
841;yes
841;no
841;yes
841;yes
841;yes
841;no
841;yes
841;yes
841;no
841;no
841;no
841;no
841;yes
841;no
841;no
841;yes
841;yes
842;no
842;yes
842;yes
842;yes
842;no
842;yes
842;no
842;yes
842;yes
842;no
842;yes
842;yes
842;yes
842;yes
842;yes
842;yes
842;no
842;yes
842;no
842;yes
842;yes
842;yes
842;yes
842;no
842;yes
842;yes
842;yes
842;no
842;no
842;yes
843;yes
843;yes
843;yes
843;yes
843;yes
843;yes
843;no
843;yes
843;yes
843;no
843;no
843;no
843;yes
843;yes
843;yes
843;yes
843;yes
843;yes
843;yes
843;no
843;no
843;yes
843;yes
843;yes
843;yes
843;no
843;yes
843;yes
843;yes
843;yes
844;yes
844;yes
844;yes
844;yes
844;yes
844;no
844;no
844;no
844;yes
844;no
844;yes
844;yes
844;yes
844;yes
844;no
844;yes
844;no
844;no
844;yes
844;yes
844;yes
844;no
844;yes
844;yes
844;yes
844;yes
844;no
844;yes
844;no
844;yes
845;no
845;yes
845;no
845;no
845;no
845;yes
845;no
845;yes
845;yes
845;no
845;yes
845;yes
845;yes
845;yes
845;no
845;no
845;no
845;yes
845;yes
845;yes
845;yes
845;yes
845;no
845;no
845;yes
845;no
845;yes
845;yes
845;yes
845;no
846;no
846;no
846;yes
846;no
846;no
846;yes
846;yes
846;yes
846;yes
846;yes
846;no
846;no
846;no
846;yes
846;no
846;no
846;yes
846;no
846;no
846;yes
846;yes
846;no
846;no
846;yes
846;no
846;yes
846;yes
846;yes
846;yes
846;no
847;yes
847;yes
847;yes
847;no
847;no
847;yes
847;yes
847;yes
847;no
847;no
847;no
847;yes
847;yes
847;no
847;no
847;yes
847;yes
847;yes
847;yes
847;no
847;no
847;yes
847;yes
847;yes
847;no
847;no
847;yes
847;yes
847;no
847;yes
848;no
848;yes
848;yes
848;yes
848;yes
848;yes
848;yes
848;yes
848;yes
848;no
848;yes
848;yes
848;no
848;no
848;yes
848;yes
848;no
848;no
848;no
848;no
848;no
848;no
848;no
848;no
848;no
848;no
848;no
848;no
848;no
848;no
849;yes
849;yes
849;no
849;yes
849;no
849;yes
849;no
849;yes
849;no
849;no
849;yes
849;yes
849;no
849;yes
849;yes
849;yes
849;yes
849;no
849;yes
849;no
849;no
849;yes
849;no
849;yes
849;no
849;yes
849;no
849;no
849;no
849;no
850;no
850;yes
850;no
850;yes
850;yes
850;yes
850;no
850;no
850;yes
850;yes
850;yes
850;no
850;yes
850;yes
850;no
850;yes
850;no
850;yes
850;no
850;yes
850;yes
850;yes
850;no
850;yes
850;yes
850;yes
850;no
850;yes
850;yes
850;yes
851;no
851;yes
851;no
851;yes
851;yes
851;yes
851;no
851;no
851;yes
851;no
851;no
851;no
851;no
851;no
851;yes
851;no
851;yes
851;yes
851;no
851;no
851;yes
851;yes
851;no
851;no
851;no
851;no
851;no
851;yes
851;yes
851;yes
852;no
852;yes
852;yes
852;yes
852;yes
852;no
852;no
852;no
852;yes
852;yes
852;yes
852;no
852;no
852;yes
852;no
852;no
852;no
852;no
852;yes
852;no
852;yes
852;no
852;no
852;no
852;no
852;yes
852;no
852;yes
852;yes
852;no
853;no
853;yes
853;no
853;yes
853;yes
853;no
853;yes
853;no
853;yes
853;no
853;no
853;yes
853;no
853;no
853;yes
853;no
853;yes
853;yes
853;no
853;yes
853;yes
853;no
853;yes
853;yes
853;yes
853;yes
853;yes
853;yes
853;yes
853;no
854;no
854;yes
854;no
854;yes
854;yes
854;yes
854;no
854;yes
854;no
854;yes
854;no
854;no
854;yes
854;no
854;no
854;no
854;yes
854;no
854;no
854;yes
854;no
854;no
854;yes
854;yes
854;no
854;yes
854;yes
854;yes
854;no
854;yes
855;no
855;yes
855;no
855;yes
855;yes
855;no
855;no
855;yes
855;no
855;yes
855;no
855;no
855;yes
855;yes
855;yes
855;no
855;yes
855;no
855;yes
855;no
855;no
855;no
855;no
855;yes
855;yes
855;yes
855;no
855;no
855;no
855;yes
856;no
856;yes
856;yes
856;yes
856;yes
856;yes
856;yes
856;yes
856;no
856;yes
856;no
856;no
856;yes
856;yes
856;yes
856;no
856;yes
856;no
856;yes
856;no
856;no
856;yes
856;yes
856;yes
856;yes
856;yes
856;no
856;no
856;no
856;no
857;yes
857;yes
857;no
857;yes
857;yes
857;no
857;yes
857;no
857;no
857;yes
857;yes
857;yes
857;yes
857;yes
857;yes
857;yes
857;yes
857;yes
857;yes
857;no
857;yes
857;yes
857;no
857;yes
857;no
857;no
857;yes
857;yes
857;no
857;yes
858;yes
858;no
858;no
858;yes
858;no
858;yes
858;no
858;yes
858;yes
858;yes
858;yes
858;no
858;no
858;no
858;yes
858;yes
858;yes
858;yes
858;no
858;no
858;no
858;no
858;yes
858;no
858;yes
858;yes
858;yes
858;no
858;yes
858;yes
859;yes
859;no
859;yes
859;yes
859;no
859;yes
859;no
859;no
859;no
859;no
859;yes
859;no
859;yes
859;yes
859;no
859;yes
859;no
859;no
859;yes
859;yes
859;yes
859;no
859;yes
859;yes
859;yes
859;no
859;yes
859;no
859;no
859;yes
860;no
860;yes
860;yes
860;no
860;yes
860;no
860;no
860;no
860;no
860;yes
860;yes
860;no
860;yes
860;no
860;no
860;yes
860;yes
860;yes
860;yes
860;no
860;no
860;yes
860;no
860;no
860;no
860;no
860;no
860;no
860;no
860;no
861;yes
861;yes
861;yes
861;yes
861;yes
861;yes
861;yes
861;yes
861;yes
861;no
861;no
861;no
861;yes
861;yes
861;yes
861;yes
861;yes
861;no
861;no
861;yes
861;yes
861;no
861;yes
861;yes
861;yes
861;yes
861;yes
861;yes
861;yes
861;yes
862;yes
862;yes
862;yes
862;yes
862;yes
862;yes
862;yes
862;yes
862;yes
862;no
862;yes
862;yes
862;no
862;no
862;yes
862;yes
862;yes
862;yes
862;yes
862;yes
862;yes
862;no
862;yes
862;yes
862;yes
862;yes
862;yes
862;no
862;no
862;no
863;yes
863;no
863;no
863;yes
863;no
863;no
863;yes
863;no
863;no
863;yes
863;no
863;no
863;yes
863;no
863;yes
863;no
863;yes
863;no
863;yes
863;no
863;yes
863;no
863;no
863;yes
863;yes
863;yes
863;no
863;no
863;yes
863;no
864;no
864;yes
864;yes
864;yes
864;yes
864;yes
864;yes
864;yes
864;no
864;no
864;yes
864;yes
864;yes
864;yes
864;yes
864;no
864;yes
864;yes
864;no
864;yes
864;no
864;no
864;yes
864;yes
864;no
864;yes
864;no
864;no
864;yes
864;no
865;yes
865;no
865;yes
865;yes
865;yes
865;yes
865;no
865;no
865;no
865;no
865;no
865;yes
865;yes
865;no
865;no
865;yes
865;yes
865;yes
865;yes
865;no
865;no
865;yes
865;no
865;yes
865;no
865;yes
865;no
865;yes
865;yes
865;yes
866;no
866;yes
866;no
866;no
866;no
866;no
866;yes
866;yes
866;yes
866;yes
866;yes
866;yes
866;yes
866;no
866;no
866;yes
866;yes
866;no
866;yes
866;yes
866;yes
866;no
866;yes
866;no
866;no
866;yes
866;yes
866;yes
866;no
866;yes
867;yes
867;yes
867;yes
867;no
867;yes
867;no
867;yes
867;yes
867;yes
867;yes
867;yes
867;yes
867;yes
867;yes
867;yes
867;yes
867;yes
867;yes
867;no
867;no
867;no
867;no
867;yes
867;no
867;no
867;yes
867;yes
867;yes
867;no
867;yes
868;yes
868;no
868;no
868;no
868;yes
868;no
868;yes
868;yes
868;no
868;yes
868;no
868;no
868;no
868;yes
868;no
868;no
868;no
868;yes
868;yes
868;yes
868;yes
868;no
868;yes
868;yes
868;yes
868;yes
868;yes
868;no
868;no
868;no
869;no
869;no
869;yes
869;yes
869;no
869;no
869;yes
869;yes
869;yes
869;no
869;no
869;yes
869;yes
869;yes
869;no
869;no
869;yes
869;no
869;yes
869;yes
869;no
869;yes
869;yes
869;no
869;yes
869;no
869;no
869;no
869;yes
869;no
870;no
870;no
870;no
870;yes
870;yes
870;no
870;no
870;yes
870;yes
870;no
870;no
870;no
870;no
870;yes
870;yes
870;yes
870;no
870;yes
870;yes
870;yes
870;no
870;yes
870;yes
870;no
870;no
870;yes
870;yes
870;yes
870;no
870;no
871;no
871;yes
871;yes
871;no
871;no
871;yes
871;yes
871;yes
871;no
871;yes
871;yes
871;yes
871;yes
871;yes
871;yes
871;yes
871;no
871;yes
871;yes
871;no
871;yes
871;yes
871;no
871;yes
871;yes
871;no
871;no
871;yes
871;yes
871;yes
872;yes
872;no
872;yes
872;yes
872;yes
872;yes
872;yes
872;yes
872;yes
872;no
872;yes
872;no
872;yes
872;yes
872;yes
872;yes
872;yes
872;no
872;yes
872;no
872;yes
872;yes
872;no
872;no
872;no
872;yes
872;no
872;yes
872;no
872;yes
873;yes
873;yes
873;yes
873;yes
873;no
873;yes
873;yes
873;yes
873;yes
873;no
873;yes
873;yes
873;yes
873;yes
873;no
873;yes
873;yes
873;no
873;yes
873;no
873;no
873;yes
873;yes
873;yes
873;yes
873;no
873;yes
873;no
873;yes
873;no
874;yes
874;no
874;no
874;yes
874;no
874;yes
